price,minimum_nights,host_id,neighbourhood_group,room_type,number_of_reviews,reviews_per_month,availability_365,longitude,latitude
88,1,54275,Brooklyn,Private room,64,0.68,238,-73.93908,40.67963
80,1,54275,Brooklyn,Private room,39,0.41,218,-73.93908,40.6798
150,2,759883,Manhattan,Private room,37,1.79,0,-73.99882,40.74346
200,3,769247,Manhattan,Entire home/apt,10,0.12,0,-73.98109,40.77724
200,2,770831,Manhattan,Entire home/apt,103,1.08,235,-73.97995,40.72972
90,6,772300,Brooklyn,Private room,3,0.03,0,-73.94128,40.71309
295,3,1856604,Manhattan,Entire home/apt,227,2.33,247,-73.94633,40.83096
450,5,776490,Brooklyn,Entire home/apt,37,0.79,15,-73.95745,40.71323
130,2,776645,Brooklyn,Entire home/apt,29,0.35,119,-73.9506,40.67212
89,3,242506,Brooklyn,Private room,205,2.31,0,-73.96665,40.71023
198,5,781647,Manhattan,Entire home/apt,42,0.44,234,-73.95139,40.80523
99,2,627217,Manhattan,Entire home/apt,280,2.92,257,-73.98917,40.72636
46,4,32169,Brooklyn,Private room,86,0.89,350,-73.93956,40.72185
140,2,69439,Manhattan,Private room,54,0.56,221,-73.99683,40.72351
500,7,787273,Brooklyn,Entire home/apt,7,0.07,0,-73.99233,40.6809
75,5,867225,Manhattan,Private room,57,0.59,201,-73.95916,40.80525
60,3,792159,Brooklyn,Private room,480,6.7,0,-73.92131,40.70283
75,2,793620,Manhattan,Private room,34,0.35,222,-73.94303,40.84468
350,5,795640,Brooklyn,Entire home/apt,6,0.06,0,-73.99619,40.68252
219,5,795889,Brooklyn,Entire home/apt,2,0.03,0,-73.98089,40.67853
60,1,22486,Brooklyn,Private room,20,0.21,258,-73.97643,40.6788
185,2,789257,Manhattan,Entire home/apt,129,1.33,14,-73.98042,40.77886
190,3,800982,Manhattan,Entire home/apt,147,1.6,27,-73.97879,40.72578
250,2,803086,Manhattan,Entire home/apt,11,0.12,68,-73.94503,40.80113
65,2,805344,Manhattan,Private room,41,0.43,59,-73.94934,40.82411
75,2,806112,Brooklyn,Entire home/apt,87,1.09,0,-73.95332,40.68131
37,4,806214,Bronx,Private room,117,1.21,232,-73.90675,40.85811
85,2,806774,Brooklyn,Entire home/apt,86,0.89,15,-73.96524,40.70667
79,2,812814,Manhattan,Entire home/apt,15,0.16,0,-73.94007,40.7932
85,2,67778,Brooklyn,Private room,35,0.55,161,-73.97611,40.68768
170,2,803086,Manhattan,Private room,17,0.18,88,-73.94558,40.80224
115,3,302772,Manhattan,Private room,3,0.04,337,-73.98842,40.71473
89,5,781647,Manhattan,Private room,43,0.47,247,-73.95359,40.80518
49,3,826192,Manhattan,Shared room,168,4.6,248,-73.95329,40.80827
91,3,826459,Brooklyn,Private room,241,2.49,287,-73.95812,40.72901
400,2,829652,Manhattan,Entire home/apt,105,1.13,304,-73.98452,40.73476
150,2,833926,Brooklyn,Entire home/apt,11,0.46,0,-73.92357,40.69055
97,3,842125,Brooklyn,Entire home/apt,31,0.32,193,-73.95969,40.67505
100,4,844862,Manhattan,Private room,49,0.51,43,-73.98201,40.72974
179,4,846309,Brooklyn,Entire home/apt,23,0.24,25,-73.95425,40.70925
500,2,848748,Brooklyn,Entire home/apt,20,0.21,127,-73.95226,40.72315
189,6,849492,Manhattan,Entire home/apt,90,0.95,303,-73.97686,40.74112
120,2,21475,Manhattan,Private room,99,1.04,345,-73.98217,40.72019
300,1,314941,Manhattan,Entire home/apt,6,0.06,115,-73.99666,40.72133
199,2,872121,Manhattan,Entire home/apt,111,1.17,12,-73.94651,40.8296
120,2,39260,Manhattan,Entire home/apt,86,0.91,268,-73.9468,40.79056
125,2,873273,Bronx,Entire home/apt,271,2.84,347,-73.85709,40.86466
70,2,876054,Brooklyn,Private room,227,2.4,37,-73.96199,40.71312
75,4,889106,Brooklyn,Private room,80,1.55,0,-73.94336,40.71297
99,2,279078,Brooklyn,Entire home/apt,187,1.97,287,-73.95097,40.69242
250,1,904833,Manhattan,Entire home/apt,2,0.02,0,-73.99758,40.73862
350,6,906200,Brooklyn,Entire home/apt,1,0.02,233,-73.95803,40.7158
170,3,909146,Brooklyn,Entire home/apt,67,0.7,129,-73.97299,40.68262
165,1,909234,Manhattan,Entire home/apt,63,0.68,0,-73.98801,40.73217
99,1,179020,Manhattan,Private room,89,1.0,353,-73.99388,40.76311
255,4,912541,Manhattan,Private room,1,0.02,365,-74.00454,40.74695
169,3,489400,Brooklyn,Entire home/apt,177,1.86,297,-73.87305,40.67497
99,4,915640,Brooklyn,Entire home/apt,90,0.94,56,-73.94813,40.66788
169,7,918866,Manhattan,Entire home/apt,39,0.41,44,-73.95944,40.76684
160,3,920542,Brooklyn,Entire home/apt,42,0.44,355,-73.95445,40.68967
215,3,922922,Brooklyn,Entire home/apt,33,0.35,156,-73.96501,40.67946
130,3,874471,Brooklyn,Entire home/apt,179,2.02,273,-73.98083,40.66944
110,3,923915,Manhattan,Private room,81,0.85,274,-73.97748,40.72566
75,2,938056,Queens,Private room,160,1.68,65,-73.92466,40.74249
149,6,48599,Manhattan,Entire home/apt,23,0.27,0,-74.00024,40.74033
89,6,936830,Manhattan,Private room,35,0.37,180,-73.96128,40.7969
50,1,940724,Manhattan,Private room,225,2.35,343,-73.94553,40.83403
43,1,949221,Brooklyn,Private room,401,6.62,43,-73.95641,40.65513
42,1,949221,Brooklyn,Private room,72,0.84,96,-73.95539,40.65589
85,1,304493,Brooklyn,Private room,46,0.97,59,-73.94501,40.70275
139,3,953279,Brooklyn,Entire home/apt,83,1.19,255,-73.93569,40.68897
105,1,611716,Brooklyn,Private room,211,2.21,252,-73.98136,40.67617
265,5,953565,Brooklyn,Entire home/apt,15,0.16,0,-73.98053,40.67595
149,1,960836,Manhattan,Entire home/apt,122,1.29,20,-73.99067,40.76415
68,2,964482,Manhattan,Private room,295,3.9,188,-73.94718,40.83127
99,3,289135,Brooklyn,Entire home/apt,207,2.18,304,-73.95592,40.68497
75,3,971075,Manhattan,Private room,50,0.65,38,-73.94174,40.82922
100,2,973438,Brooklyn,Private room,273,2.85,254,-73.94362,40.71137
190,4,988350,Brooklyn,Entire home/apt,105,1.62,328,-73.97859,40.6755
67,4,918087,Brooklyn,Private room,72,0.76,0,-73.94934,40.68812
190,1,1000477,Manhattan,Entire home/apt,8,0.08,0,-73.9572,40.7694
248,2,51038,Brooklyn,Entire home/apt,58,0.61,199,-73.96161,40.68634
100,6,903686,Brooklyn,Private room,8,0.09,249,-73.9497,40.7093
95,3,464506,Manhattan,Private room,172,1.84,64,-73.99752,40.713
150,1,1007558,Manhattan,Private room,330,7.14,111,-73.9883,40.75895
145,3,1010242,Brooklyn,Entire home/apt,123,1.29,287,-73.94113,40.68186
41,2,1011426,Brooklyn,Private room,55,0.59,286,-73.91076,40.68364
120,4,1012691,Brooklyn,Entire home/apt,87,0.99,263,-73.9428,40.71893
50,3,12221,Bronx,Private room,258,2.7,276,-73.92039,40.82802
157,2,1014639,Brooklyn,Entire home/apt,4,0.18,0,-73.97073,40.68765
70,4,1018472,Brooklyn,Entire home/apt,128,1.34,90,-73.94079,40.58422
185,3,1024355,Brooklyn,Entire home/apt,14,0.15,0,-73.95582,40.71973
145,3,1029021,Brooklyn,Entire home/apt,30,0.32,11,-73.93323,40.69025
185,3,306739,Brooklyn,Entire home/apt,228,2.39,1,-73.96115,40.73049
250,1,272730,Manhattan,Entire home/apt,60,0.65,0,-73.97903,40.72956
230,2,1094178,Manhattan,Entire home/apt,179,1.88,44,-73.98863,40.75877
100,7,1096084,Brooklyn,Entire home/apt,9,0.1,0,-73.9859,40.67688
40,1,293130,Brooklyn,Private room,1,0.37,5,-73.92204,40.70051
80,2,1109658,Staten Island,Private room,2,0.05,158,-74.14388,40.60742
79,3,1112560,Brooklyn,Private room,152,1.6,192,-73.95741,40.68741
300,2,1114587,Manhattan,Entire home/apt,45,0.47,31,-73.9619,40.79816
80,7,1129218,Manhattan,Private room,19,0.35,285,-73.95208,40.8078
110,1,447754,Brooklyn,Entire home/apt,24,0.26,183,-73.99399,40.61922
172,4,759583,Brooklyn,Entire home/apt,8,0.09,189,-73.96148,40.68275
199,1,1138692,Manhattan,Entire home/apt,29,0.31,162,-73.98416,40.71813
199,1,1138692,Manhattan,Entire home/apt,14,0.15,158,-73.98401,40.71892
100,1,1139574,Manhattan,Private room,33,0.38,84,-73.95545,40.816
55,4,921500,Manhattan,Private room,99,1.04,260,-73.95153,40.82748
75,3,918087,Brooklyn,Private room,59,0.62,0,-73.95088,40.68634
146,3,1144415,Manhattan,Entire home/apt,142,1.5,166,-73.97901,40.72229
150,3,4887492,Manhattan,Private room,82,0.87,90,-74.00817,40.71193
120,2,22486,Brooklyn,Private room,23,0.24,342,-73.97847,40.68012
199,4,1153993,Manhattan,Entire home/apt,32,0.34,28,-73.99865,40.74233
150,5,1164642,Brooklyn,Entire home/apt,24,0.25,363,-73.96665,40.67424
69,1,1165231,Manhattan,Private room,59,0.63,86,-73.95298,40.80486
230,4,991380,Brooklyn,Entire home/apt,18,0.21,0,-73.98562,40.68653
125,4,1173599,Manhattan,Entire home/apt,3,0.03,0,-73.98569,40.74267
79,3,1112560,Brooklyn,Private room,115,1.21,264,-73.95494,40.68749
130,3,663879,Brooklyn,Private room,154,1.63,305,-73.97538,40.68645
239,1,1177497,Brooklyn,Private room,164,1.73,356,-73.96711,40.68999
75,6,1177947,Staten Island,Entire home/apt,76,0.8,278,-74.06824,40.61077
220,3,815977,Brooklyn,Entire home/apt,116,1.23,135,-73.94576,40.71126
80,3,209460,Brooklyn,Entire home/apt,234,2.47,308,-73.94949,40.67855
288,2,1187935,Manhattan,Entire home/apt,120,1.27,229,-73.9853,40.72416
135,4,1191142,Brooklyn,Entire home/apt,82,0.87,273,-73.92521,40.68516
225,3,1192424,Manhattan,Entire home/apt,13,0.15,83,-74.00048,40.73507
100,7,1194377,Brooklyn,Entire home/apt,63,1.87,321,-73.93946,40.67964
130,2,1190088,Manhattan,Private room,52,0.55,303,-73.99,40.76189
89,1,1097545,Manhattan,Private room,278,2.95,192,-73.98035,40.72645
200,5,507304,Brooklyn,Entire home/apt,1,0.01,0,-73.99833,40.66293
80,2,1203500,Brooklyn,Entire home/apt,35,0.4,36,-73.95167,40.69046
50,5,12221,Bronx,Private room,235,2.49,271,-73.92158,40.83001
90,1,1207399,Manhattan,Private room,109,1.15,333,-73.98274,40.72709
270,5,1184442,Manhattan,Private room,1,0.01,210,-74.00168,40.72599
110,3,1217241,Brooklyn,Entire home/apt,305,3.24,231,-73.94219,40.68309
145,1,763420,Manhattan,Entire home/apt,102,1.52,308,-73.93433,40.79442
55,1,1012895,Queens,Private room,19,0.25,311,-73.90867,40.70163
110,2,1223568,Manhattan,Private room,61,0.65,264,-73.96842,40.75575
325,5,902054,Manhattan,Entire home/apt,89,0.94,153,-73.94197,40.80903
300,1,1234405,Brooklyn,Entire home/apt,40,0.44,0,-73.98574,40.66414
200,3,1236817,Manhattan,Entire home/apt,100,1.06,191,-73.98506,40.72066
180,2,1240820,Brooklyn,Entire home/apt,125,1.36,248,-73.95497,40.71746
350,5,4166168,Brooklyn,Entire home/apt,40,0.5,67,-73.9847,40.70257
300,7,65064,Manhattan,Entire home/apt,2,0.03,0,-73.99628,40.71892
100,5,1257309,Manhattan,Entire home/apt,8,0.11,0,-73.98948,40.71693
85,5,136962,Brooklyn,Private room,124,1.32,69,-73.97019,40.68501
55,1,1263176,Brooklyn,Private room,147,1.57,293,-73.96542,40.67722
438,1,1177497,Brooklyn,Private room,43,0.46,363,-73.96703,40.68975
110,6,1264655,Brooklyn,Entire home/apt,8,0.33,4,-73.95866,40.69221
200,2,1269455,Manhattan,Entire home/apt,37,0.39,257,-74.00635,40.72969
279,1,1177497,Brooklyn,Private room,120,1.28,362,-73.96602,40.6893
137,1,1273825,Brooklyn,Entire home/apt,24,0.29,0,-73.94157,40.70832
280,3,1276497,Brooklyn,Entire home/apt,5,0.05,365,-73.94878,40.68016
71,4,714200,Manhattan,Private room,229,2.45,26,-73.92886,40.85888
42,2,1260921,Bronx,Private room,108,1.36,302,-73.90023,40.8679
180,2,1288460,Brooklyn,Entire home/apt,181,1.92,280,-73.95383,40.6889
226,5,825022,Manhattan,Entire home/apt,34,0.39,302,-73.99637,40.75127
85,3,283604,Brooklyn,Private room,5,0.05,281,-73.94421,40.67607
135,1,1292250,Manhattan,Entire home/apt,5,0.06,0,-73.9823,40.73834
79,4,3647,Queens,Entire home/apt,60,0.64,297,-73.88066,40.7347
154,1,936630,Manhattan,Entire home/apt,238,2.59,246,-73.98851,40.71876
199,3,417504,Brooklyn,Entire home/apt,34,0.37,60,-73.95385,40.73787
700,3,605463,Manhattan,Entire home/apt,131,1.4,296,-74.00287,40.73066
246,4,1306587,Manhattan,Entire home/apt,6,0.16,0,-74.00059,40.73291
100,1,758441,Brooklyn,Private room,7,0.08,281,-73.91918,40.68707
295,5,1311398,Brooklyn,Entire home/apt,125,3.04,0,-73.96019,40.7184
119,1,1311870,Manhattan,Entire home/apt,49,0.58,0,-73.99902,40.71582
125,1,1313306,Manhattan,Private room,11,0.12,365,-73.94288,40.81068
850,3,1314834,Manhattan,Entire home/apt,107,1.15,249,-73.99944,40.73129
129,2,1278802,Brooklyn,Private room,241,2.6,303,-73.95737,40.71628
140,1,1317343,Manhattan,Private room,176,1.89,300,-73.9726,40.78558
115,4,297769,Manhattan,Private room,151,1.63,323,-73.991,40.7146
200,3,1325961,Manhattan,Entire home/apt,49,0.53,0,-73.94462,40.79493
199,3,417504,Brooklyn,Entire home/apt,33,0.47,60,-73.95284,40.73693
199,3,417504,Brooklyn,Entire home/apt,24,0.32,84,-73.9533,40.73641
199,3,417504,Brooklyn,Entire home/apt,59,0.66,60,-73.95254,40.73794
69,1,1331493,Brooklyn,Private room,2,0.04,303,-73.96726,40.58147
185,2,1331850,Manhattan,Entire home/apt,16,0.23,261,-73.96323,40.79771
81,2,1332108,Manhattan,Private room,72,0.77,0,-73.94692,40.81512
199,3,417504,Brooklyn,Entire home/apt,24,0.26,60,-73.95323,40.7373
199,3,417504,Brooklyn,Entire home/apt,23,0.26,60,-73.95271,40.73708
199,3,417504,Brooklyn,Entire home/apt,43,0.47,60,-73.95236,40.73652
199,3,417504,Brooklyn,Entire home/apt,30,0.32,56,-73.95316,40.73693
199,3,417504,Brooklyn,Entire home/apt,39,0.44,84,-73.95324,40.73784
349,3,417504,Brooklyn,Private room,8,0.09,58,-73.95247,40.73674
249,3,417504,Brooklyn,Private room,3,0.03,60,-73.95259,40.73783
299,3,417504,Brooklyn,Private room,6,0.1,60,-73.95296,40.73714
179,3,417504,Brooklyn,Private room,4,0.05,81,-73.9545,40.73731
54,5,1267021,Queens,Private room,56,0.66,365,-73.89344,40.74965
599,3,417504,Brooklyn,Private room,7,0.08,60,-73.95316,40.73793
110,1,1336542,Brooklyn,Entire home/apt,2,0.03,0,-73.96549,40.68197
220,2,1340007,Brooklyn,Entire home/apt,178,2.69,297,-73.91566,40.70271
170,2,1343630,Brooklyn,Entire home/apt,190,2.04,315,-73.94885,40.69241
495,7,506779,Manhattan,Entire home/apt,25,0.27,338,-73.99424,40.72004
760,2,1347034,Manhattan,Entire home/apt,7,0.08,361,-74.00253,40.74599
98,4,1348494,Brooklyn,Private room,216,2.31,288,-73.99385,40.68946
64,3,1356046,Brooklyn,Private room,247,2.65,117,-73.9489,40.71408
154,3,1358312,Brooklyn,Entire home/apt,233,2.5,0,-73.96144,40.68618
139,3,1354758,Brooklyn,Entire home/apt,135,1.45,204,-73.98454,40.67379
75,4,1233267,Queens,Private room,20,0.23,0,-73.76637,40.70554
325,4,436599,Manhattan,Entire home/apt,46,0.5,20,-74.00532,40.74031
58,1,1360043,Manhattan,Private room,143,2.83,0,-73.94567,40.81872
250,2,1360198,Staten Island,Entire home/apt,21,0.26,333,-74.06479,40.59251
125,2,1360198,Staten Island,Entire home/apt,8,0.09,353,-74.06659,40.59262
70,7,52335,Brooklyn,Entire home/apt,4,0.05,0,-73.97203,40.69142
189,2,480943,Manhattan,Entire home/apt,314,3.45,206,-73.95021,40.76928
130,3,696482,Brooklyn,Entire home/apt,18,0.25,1,-73.95289,40.68338
145,7,1370358,Manhattan,Entire home/apt,11,0.12,0,-74.00462,40.72953
101,7,568103,Manhattan,Private room,51,0.55,307,-74.01345,40.70523
95,5,1372786,Manhattan,Private room,20,0.33,0,-74.00161,40.74025
375,7,1359519,Manhattan,Entire home/apt,8,0.12,0,-74.00429,40.73378
92,4,1376778,Brooklyn,Entire home/apt,54,0.62,27,-73.94219,40.64468
80,5,535128,Manhattan,Private room,10,0.46,348,-73.98966,40.7193
300,4,605463,Manhattan,Entire home/apt,153,1.66,246,-74.0042,40.73312
145,3,1380060,Brooklyn,Entire home/apt,110,1.2,15,-73.97676,40.69778
88,2,1020539,Manhattan,Private room,69,0.91,0,-73.98591,40.72534
155,1,1381171,Manhattan,Entire home/apt,1,0.18,5,-73.94516,40.82151
73,2,1384111,Queens,Private room,95,1.02,0,-73.92324,40.74558
225,2,1384559,Manhattan,Entire home/apt,129,1.41,107,-73.9765,40.79433
85,7,305972,Manhattan,Private room,171,1.84,144,-73.95549,40.81055
99,2,21188,Brooklyn,Private room,20,0.59,98,-73.95231,40.6711
200,5,1390947,Manhattan,Entire home/apt,8,0.09,0,-73.98411,40.76217
485,7,1392440,Manhattan,Entire home/apt,11,0.12,0,-73.96463,40.76128
310,5,1394190,Manhattan,Entire home/apt,5,0.09,89,-73.99438,40.72313
195,4,1397115,Manhattan,Entire home/apt,68,0.77,271,-73.98773,40.71992
55,1,1402454,Queens,Private room,38,0.85,0,-73.86009,40.73349
50,2,1402951,Bronx,Private room,15,0.17,337,-73.8447,40.89557
60,2,164675,Brooklyn,Private room,20,0.42,347,-73.97296,40.64277
99,3,661399,Manhattan,Private room,25,0.96,127,-73.94466,40.79111
130,2,1406773,Manhattan,Entire home/apt,35,0.42,41,-73.95257,40.79951
350,3,1408733,Manhattan,Entire home/apt,64,0.7,18,-74.00195,40.75114
50,3,1410714,Brooklyn,Private room,26,0.33,158,-73.93216,40.66431
96,2,1413098,Queens,Private room,244,2.74,270,-73.95012,40.74579
85,2,1366310,Queens,Private room,270,2.95,306,-73.91122,40.74409
250,3,1415590,Manhattan,Entire home/apt,24,0.26,16,-73.99151,40.72454
190,1,1315849,Brooklyn,Private room,30,0.33,365,-73.96207,40.71073
75,2,1315849,Brooklyn,Private room,5,0.06,365,-73.96128,40.71028
93,4,1217923,Brooklyn,Entire home/apt,115,1.25,312,-73.96131,40.65772
60,5,1417166,Brooklyn,Private room,9,0.19,33,-73.95059,40.68884
65,5,1417166,Brooklyn,Private room,45,0.52,0,-73.95372,40.6865
300,3,1362808,Manhattan,Entire home/apt,5,0.08,27,-73.96897,40.76373
150,2,1423798,Manhattan,Entire home/apt,203,2.22,300,-73.99452,40.73388
299,3,1195295,Manhattan,Entire home/apt,49,0.53,365,-73.98465,40.72257
60,4,511993,Brooklyn,Private room,6,0.07,303,-73.95728,40.72723
88,5,1402817,Brooklyn,Entire home/apt,7,0.08,0,-73.97321,40.69135
60,2,1427381,Brooklyn,Private room,35,0.38,161,-73.95505,40.70513
1300,5,605463,Manhattan,Entire home/apt,28,0.31,297,-74.00268,40.73301
99,2,1433395,Manhattan,Private room,54,0.88,50,-73.95166,40.80285
110,3,1434654,Brooklyn,Entire home/apt,115,1.75,28,-73.91665,40.70642
135,5,1434931,Brooklyn,Entire home/apt,6,0.13,317,-73.96537,40.68156
165,3,1417757,Brooklyn,Entire home/apt,204,2.31,80,-73.93702,40.68631
402,3,130901,Brooklyn,Entire home/apt,89,0.97,340,-73.97038,40.67847
85,6,305972,Manhattan,Private room,130,1.42,97,-73.95585,40.81371
75,7,1447684,Brooklyn,Private room,15,0.25,365,-73.95835,40.72868
70,6,950657,Brooklyn,Entire home/apt,58,0.63,0,-73.9533,40.65689
50,3,1451723,Manhattan,Private room,208,2.32,339,-73.93967,40.7928
30,5,1452026,Queens,Private room,3,0.03,0,-73.91905,40.77117
64,1,368528,Brooklyn,Private room,1,0.04,0,-73.95141,40.66984
300,3,1455825,Manhattan,Entire home/apt,2,0.06,365,-73.94071,40.82977
800,4,1420300,Brooklyn,Entire home/apt,122,1.37,257,-73.95489,40.68492
100,3,240427,Brooklyn,Entire home/apt,63,0.72,5,-73.91957,40.68255
250,5,1151818,Brooklyn,Entire home/apt,26,0.28,0,-73.94662,40.67392
140,5,1468658,Brooklyn,Entire home/apt,14,0.16,0,-73.95587,40.73321
130,1,1469036,Manhattan,Private room,107,2.38,304,-73.95082,40.80671
90,3,36897,Manhattan,Entire home/apt,107,1.17,0,-73.99123,40.71601
97,3,1464358,Brooklyn,Private room,29,1.57,118,-73.9292,40.68106
91,6,322934,Brooklyn,Entire home/apt,69,0.76,265,-73.98879,40.68131
125,3,1474071,Brooklyn,Private room,232,2.52,303,-73.98136,40.67264
180,7,511175,Manhattan,Entire home/apt,24,0.26,125,-73.97899,40.7241
175,3,1476954,Manhattan,Entire home/apt,10,0.23,0,-73.99133,40.76001
65,4,1366270,Brooklyn,Private room,36,0.47,80,-73.97974,40.66441
240,5,1482460,Manhattan,Entire home/apt,94,1.1,134,-74.00923,40.73362
300,6,1475866,Manhattan,Private room,1,0.01,0,-73.98819,40.73119
385,1,1486034,Manhattan,Entire home/apt,63,0.71,364,-73.9998,40.74494
110,3,1491538,Brooklyn,Entire home/apt,238,2.6,297,-73.95463,40.67106
75,2,1492339,Manhattan,Private room,101,1.1,0,-73.95589,40.80748
100,3,1029021,Brooklyn,Entire home/apt,21,0.23,43,-73.93179,40.68991
165,2,1495090,Manhattan,Entire home/apt,72,0.82,10,-73.99152,40.76147
300,2,1495196,Brooklyn,Entire home/apt,40,0.68,0,-73.91921,40.68174
140,3,1495141,Brooklyn,Entire home/apt,103,1.13,189,-74.00056,40.68538
120,6,1495502,Brooklyn,Entire home/apt,66,0.72,17,-73.94289,40.70839
175,3,1498424,Brooklyn,Entire home/apt,35,0.4,289,-73.98107,40.69018
179,8,347036,Manhattan,Entire home/apt,15,0.19,0,-73.98694,40.72948
189,2,632334,Brooklyn,Entire home/apt,13,0.18,0,-73.9914,40.68353
219,2,1502469,Manhattan,Entire home/apt,129,1.42,220,-73.98865,40.72506
249,5,815741,Manhattan,Entire home/apt,8,0.11,0,-73.99916,40.7253
65,2,1454655,Queens,Private room,5,0.06,362,-73.93228,40.75295
250,4,1505217,Brooklyn,Entire home/apt,46,0.52,121,-73.95252,40.71947
209,7,1470688,Manhattan,Entire home/apt,14,0.16,205,-73.98887,40.77338
120,5,1321504,Brooklyn,Entire home/apt,37,0.45,310,-73.94405,40.67385
70,5,1509416,Queens,Entire home/apt,1,0.03,0,-73.91828,40.76856
90,3,1490696,Manhattan,Private room,209,2.38,236,-74.00378,40.73908
199,3,169927,Manhattan,Entire home/apt,4,0.07,200,-73.9869,40.7625
157,4,1495502,Brooklyn,Entire home/apt,54,0.66,12,-73.94331,40.70736
199,3,417504,Brooklyn,Entire home/apt,43,0.49,84,-73.9543,40.73683
192,3,1521432,Queens,Entire home/apt,7,0.08,0,-73.92607,40.76444
199,3,417504,Brooklyn,Entire home/apt,75,0.93,84,-73.95395,40.7389
150,1,45682,Manhattan,Entire home/apt,88,0.99,0,-73.97808,40.77611
199,3,417504,Brooklyn,Entire home/apt,73,0.84,56,-73.95462,40.73806
199,3,417504,Brooklyn,Entire home/apt,89,1.06,62,-73.95479,40.73661
199,3,417504,Brooklyn,Entire home/apt,23,0.26,81,-73.95435,40.73857
105,3,1521604,Brooklyn,Entire home/apt,11,0.16,0,-73.96225,40.711
199,3,417504,Brooklyn,Entire home/apt,54,0.61,60,-73.95299,40.73857
125,3,1523610,Brooklyn,Private room,17,0.19,0,-73.95239,40.71095
60,7,1387286,Brooklyn,Private room,1,0.02,0,-73.94881,40.70918
85,1,1525761,Brooklyn,Entire home/apt,73,0.89,0,-73.96573,40.71685
300,3,568585,Manhattan,Entire home/apt,36,0.47,29,-73.96762,40.7909
75,2,496164,Brooklyn,Private room,98,1.07,264,-73.94159,40.71143
55,1,1528912,Queens,Private room,63,0.89,341,-73.87444,40.737
44,5,1530106,Brooklyn,Private room,2,0.09,0,-73.96091,40.66469
